name,comb
VANDERM1,N=2
VANDERM1,N=3
VANDERM1,N=4
VANDERM1,N=5
VANDERM1,N=10
VANDERM1,N=50
VANDERM1,N=100
NCVXBQP3,N=10
NCVXBQP3,N=50
NCVXBQP3,N=100
NCVXBQP3,N=1000
NCVXBQP3,N=10000
NCVXBQP3,N=100000
LISWET11,N=100
LISWET11,K=3
LISWET11,N=100
LISWET11,K=4
LISWET11,N=100
LISWET11,K=5
LISWET11,N=100
LISWET11,K=6
LISWET11,N=400
LISWET11,K=2
LISWET11,N=400
LISWET11,K=3
LISWET11,N=2000
LISWET11,K=1
LISWET11,N=2000
LISWET11,K=2
LISWET11,N=10000
LISWET11,K=1
LISWET11,N=10000
LISWET11,K=2
GOULDQP2,K=50
GOULDQP2,K=100
GOULDQP2,K=150
GOULDQP2,K=200
GOULDQP2,K=250
GOULDQP2,K=300
GOULDQP2,K=350
GOULDQP2,K=1000
GOULDQP2,K=5000
GOULDQP2,K=10000
GOULDQP2,K=50001
SOSQP2,N=10
SOSQP2,N=100
SOSQP2,N=1000
SOSQP2,N=2500
SOSQP2,N=5000
SOSQP2,N=10000
SOSQP2,N=50000
TWOD,N=2
TWOD,N=40
TWOD,N=79
TWOD,N=99
CHARDIS0,NP1=5
CHARDIS0,NP1=9
CHARDIS0,NP1=20
CHARDIS0,NP1=30
CHARDIS0,NP1=50
CHARDIS0,NP1=100
CHARDIS0,NP1=200
CHARDIS0,NP1=500
CHARDIS0,NP1=1000
CHARDIS0,NP1=2000
CHARDIS0,NP1=5000
HAGER1,N=10
HAGER1,N=50
HAGER1,N=100
HAGER1,N=500
HAGER1,N=1000
HAGER1,N=2500
HAGER1,N=5000
BLOCKQP2,N=10
BLOCKQP2,N=100
BLOCKQP2,N=1000
BLOCKQP2,N=5000
BLOCKQP2,N=10000
BLOCKQP2,B=5
BLOCKQP2,B=10
BLOCKQP2,B=50
EIGENA2,N=2
EIGENA2,N=10
EIGENA2,N=50
EIGENA2,N=100
MCCORMCK,N=10
MCCORMCK,N=50
MCCORMCK,N=100
MCCORMCK,N=500
MCCORMCK,N=1000
MCCORMCK,N=5000
MCCORMCK,N=10000
MCCORMCK,N=50000
CATMIX,NH=100
CATMIX,NH=200
CATMIX,NH=400
CATMIX,NH=800
QRTQUAD,N=12
QRTQUAD,N=120
QRTQUAD,N=1200
QRTQUAD,N=5000
QRTQUAD,M=6
QRTQUAD,M=10
QRTQUAD,M=100
QRTQUAD,M=1100
ARGLINC,N=10
ARGLINC,N=50
ARGLINC,N=100
ARGLINC,N=200
ARGLINC,M=20
ARGLINC,M=100
ARGLINC,M=200
ARGLINC,M=400
LUKVLI11,N=98
LUKVLI11,N=998
LUKVLI11,N=9998
LUKVLI11,N=99998
GRIDNETB,L=2
GRIDNETB,L=4
GRIDNETB,L=8
GRIDNETB,L=10
GRIDNETB,L=20
GRIDNETB,L=30
GRIDNETB,L=40
GRIDNETB,C=2.0
GRIDNETB,R=0.1
OSCIPANE,N=5
OSCIPANE,N=10
OSCIPANE,N=15
OSCIPANE,N=25
OSCIPANE,N=100
OSCIPANE,N=500
OSCIPANE,RHO=1.0
OSCIPANE,RHO=500.0
CURLY30,N=100
CURLY30,N=1000
CURLY30,N=10000
RDW2D51U,N=2
RDW2D51U,N=4
RDW2D51U,N=8
RDW2D51U,N=16
RDW2D51U,N=32
RDW2D51U,N=64
RDW2D51U,N=128
RDW2D51U,N=256
RDW2D51U,N=512
RDW2D51U,N=1024
RDW2D51U,N=2048
RDW2D51U,N=4096
RDW2D51U,N=8192
RDW2D51U,N=16384
RDW2D51U,BETA=0.01
UBH1,N=10
UBH1,N=100
UBH1,N=1000
UBH1,N=2000
UBH1,N=5000
ERRINRSM,N=10
ERRINRSM,N=25
ERRINRSM,N=50
GRIDGENA,NDELTA=1
GRIDGENA,NDELTA=2
GRIDGENA,NDELTA=3
GRIDGENA,NDELTA=4
GRIDGENA,NDELTA=5
GRIDGENA,NDELTA=6
GRIDGENA,NDELTA=7
GRIDGENA,NDELTA=10
CLNLBEAM,NI=10
CLNLBEAM,NI=50
CLNLBEAM,NI=100
CLNLBEAM,NI=500
CLNLBEAM,NI=1000
CLNLBEAM,NI=2000
CLNLBEAM,NI=5000
CLNLBEAM,ALPHA=350.0
LUKVLI10,N=100
LUKVLI10,N=1000
LUKVLI10,N=10000
LUKVLI10,N=100000
ARGLINB,N=10
ARGLINB,N=50
ARGLINB,N=100
ARGLINB,N=200
ARGLINB,M=20
ARGLINB,M=100
ARGLINB,M=200
ARGLINB,M=400
GRIDNETC,L=2
GRIDNETC,L=4
GRIDNETC,L=8
GRIDNETC,L=10
GRIDNETC,L=20
GRIDNETC,L=30
GRIDNETC,L=40
GRIDNETC,C=2.0
GRIDNETC,R=0.1
BLOCKQP3,N=10
BLOCKQP3,N=100
BLOCKQP3,N=1000
BLOCKQP3,N=5000
BLOCKQP3,N=10000
BLOCKQP3,B=5
BLOCKQP3,B=10
BLOCKQP3,B=50
ZIGZAG,T=10
ZIGZAG,T=50
ZIGZAG,T=100
ZIGZAG,T=500
READING9,N+1=3
READING9,N+1=51
READING9,N+1=101
READING9,N+1=201
READING9,N+1=501
READING9,N+1=1001
READING9,N+1=5001
CHARDIS1,NP1=5
CHARDIS1,NP1=8
CHARDIS1,NP1=20
CHARDIS1,NP1=50
CHARDIS1,NP1=100
CHARDIS1,NP1=200
CHARDIS1,NP1=500
CHARDIS1,NP1=1000
CHARDIS1,NP1=2000
CHARDIS1,NP1=5000
AUG3DCQP,NX=3
AUG3DCQP,NX=10
AUG3DCQP,NX=20
AUG3DCQP,NX=30
AUG3DCQP,NY=3
AUG3DCQP,NY=10
AUG3DCQP,NY=20
AUG3DCQP,NY=30
AUG3DCQP,NZ=3
AUG3DCQP,NZ=10
AUG3DCQP,NZ=20
AUG3DCQP,NZ=30
YATP1LS,N=10
YATP1LS,N=50
YATP1LS,N=100
YATP1LS,N=200
YATP1LS,N=350
LISWET10,N=100
LISWET10,K=3
LISWET10,N=100
LISWET10,K=4
LISWET10,N=100
LISWET10,K=5
LISWET10,N=100
LISWET10,K=6
LISWET10,N=400
LISWET10,K=2
LISWET10,N=400
LISWET10,K=3
LISWET10,N=2000
LISWET10,K=1
LISWET10,N=2000
LISWET10,K=2
LISWET10,N=10000
LISWET10,K=1
LISWET10,N=10000
LISWET10,K=2
GOULDQP3,K=50
GOULDQP3,K=100
GOULDQP3,K=150
GOULDQP3,K=200
GOULDQP3,K=250
GOULDQP3,K=300
GOULDQP3,K=350
GOULDQP3,K=1000
GOULDQP3,K=5000
GOULDQP3,K=10000
GOULDQP3,K=50001
NCVXBQP2,N=10
NCVXBQP2,N=50
NCVXBQP2,N=100
NCVXBQP2,N=1000
NCVXBQP2,N=10000
NCVXBQP2,N=100000
PENLT2NE,N=4
PENLT2NE,N=10
PENLT2NE,N=50
PENLT2NE,N=100
PENLT2NE,N=200
PENLT2NE,N=500
PENLT2NE,N=1000
WACHBIEG,A=-1.0
WACHBIEG,B=0.5
FREUROTH,N=2
FREUROTH,N=10
FREUROTH,N=50
FREUROTH,N=100
FREUROTH,N=500
FREUROTH,N=1000
FREUROTH,N=5000
ORTHREGC,NPTS=10
ORTHREGC,NPTS=50
ORTHREGC,NPTS=250
ORTHREGC,NPTS=500
ORTHREGC,NPTS=2500
ORTHREGC,NPTS=5000
ORTHREGC,NPTS=10000
ORTHREGC,NPTS=50000
RAYBENDS,NK=4
RAYBENDS,NK=11
RAYBENDS,NK=26
RAYBENDS,NK=32
RAYBENDS,NK=64
RAYBENDS,NK=512
RAYBENDS,NK=1024
OPTCTRL3,T=10
OPTCTRL3,T=40
OPTCTRL3,T=100
OPTCTRL3,T=400
OPTCTRL3,T=1500
OPTCTRL3,T=10000
OPTCTRL3,T=50000
ORTHRGDM,NPTS=10
ORTHRGDM,NPTS=50
ORTHRGDM,NPTS=76
ORTHRGDM,NPTS=100
ORTHRGDM,NPTS=250
ORTHRGDM,NPTS=500
ORTHRGDM,NPTS=1000
ORTHRGDM,NPTS=2000
ORTHRGDM,NPTS=2500
ORTHRGDM,NPTS=5000
ERRINROS,N=10
ERRINROS,N=25
ERRINROS,N=50
DIXMAANI,M=5
DIXMAANI,M=30
DIXMAANI,M=100
DIXMAANI,M=500
DIXMAANI,M=1000
DIXMAANI,M=3000
DTOC1NB,N=10
DTOC1NB,NX=2
DTOC1NB,NY=4
DTOC1NB,N=50
DTOC1NB,NX=2
DTOC1NB,NY=4
DTOC1NB,N=100
DTOC1NB,NX=2
DTOC1NB,NY=4
DTOC1NB,N=500
DTOC1NB,NX=2
DTOC1NB,NY=4
DTOC1NB,N=1000
DTOC1NB,NX=2
DTOC1NB,NY=4
DTOC1NB,N=10
DTOC1NB,NX=5
DTOC1NB,NY=10
DTOC1NB,N=50
DTOC1NB,NX=5
DTOC1NB,NY=10
DTOC1NB,N=100
DTOC1NB,NX=5
DTOC1NB,NY=10
DTOC1NB,N=500
DTOC1NB,NX=5
DTOC1NB,NY=10
DTOC1NB,N=1000
DTOC1NB,NX=5
DTOC1NB,NY=10
DTOC1NB,MU=0.05
CONT5-QP,n=200
CONT5-QP,n=300
CONT5-QP,n=400
CONT5-QP,n=600
CONT5-QP,n=800
CONT5-QP,n=1000
LISWET4,N=100
LISWET4,K=3
LISWET4,N=100
LISWET4,K=4
LISWET4,N=100
LISWET4,K=5
LISWET4,N=100
LISWET4,K=6
LISWET4,N=400
LISWET4,K=2
LISWET4,N=400
LISWET4,K=3
LISWET4,N=2000
LISWET4,K=1
LISWET4,N=2000
LISWET4,K=2
LISWET4,N=10000
LISWET4,K=1
LISWET4,N=10000
LISWET4,K=2
PENALTY2,N=4
PENALTY2,N=10
PENALTY2,N=50
PENALTY2,N=100
PENALTY2,N=200
PENALTY2,N=500
PENALTY2,N=1000
STNQP2,P=2
STNQP2,P=4
STNQP2,P=6
STNQP2,P=8
STNQP2,P=10
STNQP2,P=12
STNQP2,P=13
STNQP2,P=14
STNQP2,P=15
STNQP2,P=16
EIGENCCO,M=2
EIGENCCO,M=10
EIGENCCO,M=25
SEMICON1,N=10
SEMICON1,LN=9
SEMICON1,N=50
SEMICON1,LN=45
SEMICON1,N=100
SEMICON1,LN=90
SEMICON1,N=500
SEMICON1,LN=450
SEMICON1,N=1000
SEMICON1,LN=900
SEMICON1,N=5000
SEMICON1,LN=4500
SEMICON1,LAMBDA=1.0
JNLBRNGA,PT=4
JNLBRNGA,PY=4
JNLBRNGA,PT=10
JNLBRNGA,PY=10
JNLBRNGA,PT=23
JNLBRNGA,PY=23
JNLBRNGA,PT=32
JNLBRNGA,PY=32
JNLBRNGA,PT=34
JNLBRNGA,PY=34
JNLBRNGA,PT=75
JNLBRNGA,PY=75
JNLBRNGA,PT=100
JNLBRNGA,PY=100
JNLBRNGA,PT=125
JNLBRNGA,PY=125
JNLBRNGA,EX=0.1
GENROSE,N=5
GENROSE,N=10
GENROSE,N=100
GENROSE,N=500
LIPPERT1,NX=2
LIPPERT1,NX=3
LIPPERT1,NX=10
LIPPERT1,NX=40
LIPPERT1,NX=100
LIPPERT1,NY=2
LIPPERT1,NY=3
LIPPERT1,NY=10
LIPPERT1,NY=40
LIPPERT1,NY=100
SSBRYBND,N=10
SSBRYBND,N=50
SSBRYBND,N=100
SSBRYBND,N=500
SSBRYBND,N=1000
SSBRYBND,N=5000
LISWET5,N=100
LISWET5,K=3
LISWET5,N=100
LISWET5,K=4
LISWET5,N=100
LISWET5,K=5
LISWET5,N=100
LISWET5,K=6
LISWET5,N=400
LISWET5,K=2
LISWET5,N=400
LISWET5,K=3
LISWET5,N=2000
LISWET5,K=1
LISWET5,N=2000
LISWET5,K=2
LISWET5,N=10000
LISWET5,K=1
LISWET5,N=10000
LISWET5,K=2
PENALTY3,N/2=25
PENALTY3,N/2=50
PENALTY3,N/2=100
DTOC1NC,N=10
DTOC1NC,NX=2
DTOC1NC,NY=4
DTOC1NC,N=50
DTOC1NC,NX=2
DTOC1NC,NY=4
DTOC1NC,N=100
DTOC1NC,NX=2
DTOC1NC,NY=4
DTOC1NC,N=500
DTOC1NC,NX=2
DTOC1NC,NY=4
DTOC1NC,N=1000
DTOC1NC,NX=2
DTOC1NC,NY=4
DTOC1NC,N=10
DTOC1NC,NX=5
DTOC1NC,NY=10
DTOC1NC,N=50
DTOC1NC,NX=5
DTOC1NC,NY=10
DTOC1NC,N=100
DTOC1NC,NX=5
DTOC1NC,NY=10
DTOC1NC,N=500
DTOC1NC,NX=5
DTOC1NC,NY=10
DTOC1NC,N=1000
DTOC1NC,NX=5
DTOC1NC,NY=10
DTOC1NC,MU=0.5
DIXMAANH,M=5
DIXMAANH,M=30
DIXMAANH,M=100
DIXMAANH,M=500
DIXMAANH,M=1000
DIXMAANH,M=3000
TAX53322,NA=5
TAX53322,NB=3
TAX53322,NC=3
TAX53322,ND=2
TAX53322,NE=2
DTOC6,N=11
DTOC6,N=21
DTOC6,N=31
DTOC6,N=41
DTOC6,N=51
DTOC6,N=61
DTOC6,N=71
DTOC6,N=81
DTOC6,N=91
DTOC6,N=101
DTOC6,N=501
DTOC6,N=1001
DTOC6,N=5001
NONDQUAR,N=100
NONDQUAR,N=500
NONDQUAR,N=1000
NONDQUAR,N=5000
NONDQUAR,N=10000
CBRATU2D,P=4
CBRATU2D,P=7
CBRATU2D,P=16
CBRATU2D,P=23
CBRATU2D,P=40
CBRATU2D,LAMBDA=5.0
HVYCRASH,N=50
HVYCRASH,N=100
HVYCRASH,N=500
HVYCRASH,N=1000
BROYDNBD,N=10
BROYDNBD,N=50
BROYDNBD,N=100
BROYDNBD,N=500
BROYDNBD,N=1000
BROYDNBD,N=5000
BROYDNBD,N=10000
BROYDNBD,KAPPA1=2.0
BROYDNBD,KAPPA2=5.0
BROYDNBD,KAPPA3=1.0
BROYDNBD,LB=5
BROYDNBD,UB=1
CHNRSBNE,N=10
CHNRSBNE,N=25
CHNRSBNE,N=50
SEMICN2U,N=10
SEMICN2U,LN=9
SEMICN2U,N=50
SEMICN2U,LN=45
SEMICN2U,N=100
SEMICN2U,LN=90
SEMICN2U,N=500
SEMICN2U,LN=450
SEMICN2U,N=1000
SEMICN2U,LN=900
SEMICN2U,N=5000
SEMICN2U,LN=4500
SEMICN2U,LAMBDA=0.2
NCVXQP8,N=10
NCVXQP8,N=50
NCVXQP8,N=100
NCVXQP8,N=1000
NCVXQP8,N=10000
NCVXQP8,N=100000
MINPERM,N=2
MINPERM,N=3
MINPERM,N=4
MINPERM,N=5
MINPERM,N=6
MINPERM,N=7
MINPERM,N=8
MINPERM,N=9
MINPERM,N=10
BOX,N=10
BOX,N=100
BOX,N=1000
BOX,N=10000
BOX,N=100000
HADAMALS,N=2
HADAMALS,N=4
HADAMALS,N=6
HADAMALS,N=8
HADAMALS,N=10
HADAMALS,N=12
HADAMALS,N=14
HADAMALS,N=16
HADAMALS,N=18
HADAMALS,N=20
HADAMALS,N=32
HADAMALS,N=64
HADAMALS,N=128
HADAMALS,N=256
HADAMALS,N=428
POWELL20,N=10
POWELL20,N=100
POWELL20,N=1000
POWELL20,N=5000
POWELL20,N=10000
INDEF,N=10
INDEF,N=50
INDEF,N=100
INDEF,N=1000
INDEF,N=5000
INDEF,ALPHA=0.5
INDEF,ALPHA=1.0
INDEF,ALPHA=10.0
INDEF,ALPHA=100.0
INDEF,ALPHA=1000.0
FREURONE,N=2
FREURONE,N=10
FREURONE,N=50
FREURONE,N=100
FREURONE,N=500
FREURONE,N=1000
FREURONE,N=5000
DTOC4,N=10
DTOC4,N=50
DTOC4,N=100
DTOC4,N=500
DTOC4,N=1000
DTOC4,N=1500
DTOC4,N=5000
DIXMAANJ,M=5
DIXMAANJ,M=30
DIXMAANJ,M=100
DIXMAANJ,M=500
DIXMAANJ,M=1000
DIXMAANJ,M=3000
DTOC1NA,N=10
DTOC1NA,NX=2
DTOC1NA,NY=4
DTOC1NA,N=50
DTOC1NA,NX=2
DTOC1NA,NY=4
DTOC1NA,N=100
DTOC1NA,NX=2
DTOC1NA,NY=4
DTOC1NA,N=500
DTOC1NA,NX=2
DTOC1NA,NY=4
DTOC1NA,N=1000
DTOC1NA,NX=2
DTOC1NA,NY=4
DTOC1NA,N=10
DTOC1NA,NX=5
DTOC1NA,NY=10
DTOC1NA,N=50
DTOC1NA,NX=5
DTOC1NA,NY=10
DTOC1NA,N=100
DTOC1NA,NX=5
DTOC1NA,NY=10
DTOC1NA,N=500
DTOC1NA,NX=5
DTOC1NA,NY=10
DTOC1NA,N=1000
DTOC1NA,NX=5
DTOC1NA,NY=10
DTOC1NA,MU=0.005
OSCIGRNE,N=2
OSCIGRNE,N=5
OSCIGRNE,N=10
OSCIGRNE,N=15
OSCIGRNE,N=25
OSCIGRNE,N=100
OSCIGRNE,N=1000
OSCIGRNE,N=10000
OSCIGRNE,N=100000
OSCIGRNE,RHO=1.0
OSCIGRNE,RHO=500.0
PENALTY1,N=4
PENALTY1,N=10
PENALTY1,N=50
PENALTY1,N=100
PENALTY1,N=500
PENALTY1,N=1000
STNQP1,P=2
STNQP1,P=4
STNQP1,P=6
STNQP1,P=8
STNQP1,P=10
STNQP1,P=12
STNQP1,P=13
STNQP1,P=14
STNQP1,P=15
STNQP1,P=16
LISWET7,N=100
LISWET7,K=3
LISWET7,N=100
LISWET7,K=4
LISWET7,N=100
LISWET7,K=5
LISWET7,N=100
LISWET7,K=6
LISWET7,N=400
LISWET7,K=2
LISWET7,N=400
LISWET7,K=3
LISWET7,N=2000
LISWET7,K=1
LISWET7,N=2000
LISWET7,K=2
LISWET7,N=10000
LISWET7,K=1
LISWET7,N=10000
LISWET7,K=2
NONCVXUN,N=10
NONCVXUN,N=100
NONCVXUN,N=1000
NONCVXUN,N=5000
NONCVXUN,N=10000
NONCVXUN,N=100000
SEMICON2,N=10
SEMICON2,LN=9
SEMICON2,N=50
SEMICON2,LN=45
SEMICON2,N=100
SEMICON2,LN=90
SEMICON2,N=500
SEMICON2,LN=450
SEMICON2,N=1000
SEMICON2,LN=900
SEMICON2,N=5000
SEMICON2,LN=4500
SEMICON2,LAMBDA=0.2
ARGLBLE,N=10
ARGLBLE,N=50
ARGLBLE,N=100
ARGLBLE,N=200
ARGLBLE,M=20
ARGLBLE,M=100
ARGLBLE,M=200
ARGLBLE,M=400
JNLBRNGB,PT=4
JNLBRNGB,PY=4
JNLBRNGB,PT=10
JNLBRNGB,PY=10
JNLBRNGB,PT=23
JNLBRNGB,PY=23
JNLBRNGB,PT=32
JNLBRNGB,PY=32
JNLBRNGB,PT=34
JNLBRNGB,PY=34
JNLBRNGB,PT=75
JNLBRNGB,PY=75
JNLBRNGB,PT=100
JNLBRNGB,PY=100
JNLBRNGB,PT=125
JNLBRNGB,PY=125
JNLBRNGB,EX=0.5
BRATU3D,P=3
BRATU3D,P=5
BRATU3D,P=8
BRATU3D,P=10
BRATU3D,P=17
BRATU3D,LAMBDA=6.80812
DIXCHLNV,N=10
DIXCHLNV,N=50
DIXCHLNV,N=100
DIXCHLNV,N=1000
DIXCHLNV,N=5000
LIPPERT2,NX=2
LIPPERT2,NX=3
LIPPERT2,NX=10
LIPPERT2,NX=40
LIPPERT2,NX=100
LIPPERT2,NY=2
LIPPERT2,NY=3
LIPPERT2,NY=10
LIPPERT2,NY=40
LIPPERT2,NY=100
LISWET6,N=100
LISWET6,K=3
LISWET6,N=100
LISWET6,K=4
LISWET6,N=100
LISWET6,K=5
LISWET6,N=100
LISWET6,K=6
LISWET6,N=400
LISWET6,K=2
LISWET6,N=400
LISWET6,K=3
LISWET6,N=2000
LISWET6,K=1
LISWET6,N=2000
LISWET6,K=2
LISWET6,N=10000
LISWET6,K=1
LISWET6,N=10000
LISWET6,K=2
FLOSP2HH,M=1
FLOSP2HH,M=2
FLOSP2HH,M=5
FLOSP2HH,M=8
FLOSP2HH,M=10
FLOSP2HH,M=15
FLOSP2HH,RA=1.0D+7
DIXMAANK,M=5
DIXMAANK,M=30
DIXMAANK,M=100
DIXMAANK,M=500
DIXMAANK,M=1000
DIXMAANK,M=3000
EIGENACO,N=2
EIGENACO,N=10
EIGENACO,N=50
MSQRTBLS,P=3
MSQRTBLS,P=7
MSQRTBLS,P=10
MSQRTBLS,P=23
MSQRTBLS,P=32
MSQRTBLS,P=70
DTOC5,N=10
DTOC5,N=50
DTOC5,N=100
DTOC5,N=500
DTOC5,N=1000
DTOC5,N=5000
DTOC5,N=10000
DTOC5,N=50000
ORTHREGA,LEVELS=3
ORTHREGA,LEVELS=4
ORTHREGA,LEVELS=5
ORTHREGA,LEVELS=6
ORTHREGA,LEVELS=7
ORTHREGA,LEVELS=8
NCVXQP9,N=10
NCVXQP9,N=50
NCVXQP9,N=100
NCVXQP9,N=1000
NCVXQP9,N=10000
NCVXQP9,N=100000
FERRISDC,n=4
FERRISDC,n=100
FERRISDC,n=200
FERRISDC,n=300
FERRISDC,k=3
FERRISDC,k=10
FERRISDC,k=20
ORTHREGE,NPTS=10
ORTHREGE,NPTS=2500
SPIN2OP,N=2
SPIN2OP,N=3
SPIN2OP,N=5
SPIN2OP,N=10
SPIN2OP,N=15
SPIN2OP,N=20
SPIN2OP,N=25
SPIN2OP,N=30
SPIN2OP,N=35
SPIN2OP,N=40
SPIN2OP,N=45
SPIN2OP,N=50
MANCINO,N=10
MANCINO,N=20
MANCINO,N=30
MANCINO,N=50
MANCINO,N=100
MANCINO,ALPHA=5
MANCINO,BETA=14.0
MANCINO,GAMMA=3
NOBNDTOR,Q=2
NOBNDTOR,Q=5
NOBNDTOR,Q=11
NOBNDTOR,Q=16
NOBNDTOR,Q=37
NOBNDTOR,Q=50
NOBNDTOR,Q=61
NOBNDTOR,Q=100
LUKVLI9,N=100
LUKVLI9,N=1000
LUKVLI9,N=10000
LUKVLI9,N=100000
VAREIGVL,N=9
VAREIGVL,N=49
VAREIGVL,N=99
VAREIGVL,N=499
VAREIGVL,N=999
VAREIGVL,N=4999
VAREIGVL,M=4
VAREIGVL,M=5
VAREIGVL,M=6
VAREIGVL,Q=1.5
POROUS2,P=32
POROUS2,P=64
POROUS2,P=72
POROUS2,D=-50.0
KISSING,NP=12
KISSING,NP=13
KISSING,NP=14
KISSING,NP=15
KISSING,NP=22
KISSING,NP=23
KISSING,NP=24
KISSING,NP=25
KISSING,NP=26
KISSING,NP=27
KISSING,NP=37
KISSING,NP=38
KISSING,NP=39
KISSING,NP=40
KISSING,NP=41
KISSING,NP=42
KISSING,MDIM=3
KISSING,MDIM=4
KISSING,MDIM=5
NCB20,N=100
NCB20,N=1000
NCB20,N=5000
DTOC1ND,N=10
DTOC1ND,NX=2
DTOC1ND,NY=4
DTOC1ND,N=50
DTOC1ND,NX=2
DTOC1ND,NY=4
DTOC1ND,N=100
DTOC1ND,NX=2
DTOC1ND,NY=4
DTOC1ND,N=500
DTOC1ND,NX=2
DTOC1ND,NY=4
DTOC1ND,N=1000
DTOC1ND,NX=2
DTOC1ND,NY=4
DTOC1ND,N=10
DTOC1ND,NX=5
DTOC1ND,NY=10
DTOC1ND,N=50
DTOC1ND,NX=5
DTOC1ND,NY=10
DTOC1ND,N=100
DTOC1ND,NX=5
DTOC1ND,NY=10
DTOC1ND,N=500
DTOC1ND,NX=5
DTOC1ND,NY=10
DTOC1ND,N=1000
DTOC1ND,NX=5
DTOC1ND,NY=10
DTOC1ND,MU=1.0
EIGENALS,N=2
EIGENALS,N=10
EIGENALS,N=50
DIXMAANO,M=5
DIXMAANO,M=30
DIXMAANO,M=100
DIXMAANO,M=500
DIXMAANO,M=1000
DIXMAANO,M=3000
LUBRIFC,NN=10
LUBRIFC,NN=50
LUBRIFC,NN=250
BLOWEYA,N=10
BLOWEYA,N=100
BLOWEYA,N=1000
BLOWEYA,N=2000
BLOWEYA,N=4000
BLOWEYA,N=8000
DRUGDIS,NI=10
DRUGDIS,NI=50
DRUGDIS,NI=100
DRUGDIS,NI=200
DRUGDIS,NI=500
DRUGDIS,NI=1000
DRUGDIS,NI=2000
DRUGDIS,TOXIC=0.026
DRUGDIS,WSS=0.02
DRUGDIS,UMAX=8.0
DRUGDIS,PSTART=0.0
DRUGDIS,PFINAL=2.0
FLOSP2HL,M=1
FLOSP2HL,M=2
FLOSP2HL,M=5
FLOSP2HL,M=8
FLOSP2HL,M=10
FLOSP2HL,M=15
FLOSP2HL,RA=1.0D+3
LISWET2,N=100
LISWET2,K=3
LISWET2,N=100
LISWET2,K=4
LISWET2,N=100
LISWET2,K=5
LISWET2,N=100
LISWET2,K=6
LISWET2,N=400
LISWET2,K=2
LISWET2,N=400
LISWET2,K=3
LISWET2,N=2000
LISWET2,K=1
LISWET2,N=2000
LISWET2,K=2
LISWET2,N=10000
LISWET2,K=1
LISWET2,N=10000
LISWET2,K=2
SCOSINE,N=10
SCOSINE,N=100
SCOSINE,N=1000
SCOSINE,N=5000
SCOSINE,N=10000
JNLBRNG1,PT=4
JNLBRNG1,PY=4
JNLBRNG1,PT=10
JNLBRNG1,PY=10
JNLBRNG1,PT=23
JNLBRNG1,PY=23
JNLBRNG1,PT=32
JNLBRNG1,PY=32
JNLBRNG1,PT=34
JNLBRNG1,PY=34
JNLBRNG1,PT=75
JNLBRNG1,PY=75
JNLBRNG1,PT=100
JNLBRNG1,PY=100
JNLBRNG1,PT=125
JNLBRNG1,PY=125
JNLBRNG1,EX=0.1
QR3DBD,M=5
QR3DBD,M=10
QR3DBD,M=20
BRATU2D,P=7
BRATU2D,P=10
BRATU2D,P=22
BRATU2D,P=32
BRATU2D,P=72
BRATU2D,LAMBDA=4.0
LISWET3,N=100
LISWET3,K=3
LISWET3,N=100
LISWET3,K=4
LISWET3,N=100
LISWET3,K=5
LISWET3,N=100
LISWET3,K=6
LISWET3,N=400
LISWET3,K=2
LISWET3,N=400
LISWET3,K=3
LISWET3,N=2000
LISWET3,K=1
LISWET3,N=2000
LISWET3,K=2
LISWET3,N=10000
LISWET3,K=1
LISWET3,N=10000
LISWET3,K=2
FLOSP2HM,M=1
FLOSP2HM,M=2
FLOSP2HM,M=5
FLOSP2HM,M=8
FLOSP2HM,M=10
FLOSP2HM,M=15
FLOSP2HM,RA=1.0D+5
VARDIMNE,N=10
VARDIMNE,N=50
VARDIMNE,N=100
VARDIMNE,N=200
SINROSNB,N=2
SINROSNB,N=4
SINROSNB,N=10
SINROSNB,N=100
SINROSNB,N=1000
DIXMAANN,M=5
DIXMAANN,M=30
DIXMAANN,M=100
DIXMAANN,M=500
DIXMAANN,M=1000
DIXMAANN,M=3000
ARGTRIG,N=10
ARGTRIG,N=50
ARGTRIG,N=100
ARGTRIG,N=200
CHNRSNBM,N=10
CHNRSNBM,N=25
CHNRSNBM,N=50
LUKVLI8,N=100
LUKVLI8,N=1000
LUKVLI8,N=10000
LUKVLI8,N=100000
ORTHREGD,NPTS=10
ORTHREGD,NPTS=50
ORTHREGD,NPTS=250
ORTHREGD,NPTS=500
ORTHREGD,NPTS=2500
ORTHREGD,NPTS=5000
INTEGREQ,N=10
INTEGREQ,N=50
INTEGREQ,N=100
INTEGREQ,N=500
QUDLIN,N=12
QUDLIN,N=120
QUDLIN,N=1200
QUDLIN,N=5000
QUDLIN,N=10000
QUDLIN,M=6
QUDLIN,M=60
QUDLIN,M=600
QUDLIN,M=2500
QUDLIN,M=5000
SPIN2,N=2
SPIN2,N=3
SPIN2,N=5
SPIN2,N=10
SPIN2,N=15
SPIN2,N=20
SPIN2,N=25
SPIN2,N=30
SPIN2,N=35
SPIN2,N=40
SPIN2,N=45
SPIN2,N=50
SPARSQUR,N=10
SPARSQUR,N=50
SPARSQUR,N=100
SPARSQUR,N=1000
SPARSQUR,N=5000
SPARSQUR,N=10000
ORTHREGF,NPTS=5
ORTHREGF,NPTS=7
ORTHREGF,NPTS=10
